,web,dist_sea,dist_city,stars,feedb,price,feedb_n,num_rooms,pool,kids,anim,location,dist_sea_km,dist_city_km,perks_n,amenities_n,Бар или ресторан,Бассейн,Бесплатный интернет,Джакузи,Для гостей с ограниченными возможностями,Кондиционер,Конференц-зал,Кухня,Можно курить,Парковка,Пляж рядом,Подходит для детей,Разрешено с домашними животными,Спа-услуги,Трансфер,Фитнес,tv_bin,brekf_bin,fridge_bin,heat_bin,iron_bin,smokefree_bin,invalid_bin
5866,https://ostrovok.ru/hotel/russia/sochi/mid8426503/guest_house_izumrudnyy/,810.0,20400.0,0,0.0,3206,0,22.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5867,https://ostrovok.ru/hotel/russia/sochi/mid8426607/guest_house_kirova_42/,350.0,24100.0,0,0.0,3206,0,4.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5868,https://ostrovok.ru/hotel/russia/sochi/mid8427466/kvartira_na_tsvetnom_bulvare/,810.0,1900.0,0,0.0,4808,0,1.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5869,https://ostrovok.ru/hotel/russia/sochi/mid8429387/vesnushka_guest_house/,370.0,13200.0,0,0.0,3206,0,13.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5870,https://ostrovok.ru/hotel/russia/sochi/mid8429689/aroks/,80.0,23500.0,0,6.4,4676,6,52.0,0,0,0,sochi,0.0,1.0,5,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5871,https://ostrovok.ru/hotel/russia/sochi/mid8430462/khosta_beach/,0.0,13700.0,0,8.0,4808,0,3.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5872,https://ostrovok.ru/hotel/russia/sochi/mid8430724/white_dews_guest_house/,610.0,22200.0,0,10.0,3206,5,3.0,1,1,0,sochi,0.0,1.0,5,36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
5873,https://ostrovok.ru/hotel/russia/sochi/mid8431260/komsomolskaya_38a_guest_house/,930.0,1200.0,0,0.0,3206,0,4.0,0,1,0,sochi,0.0,1.0,5,14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5874,https://ostrovok.ru/hotel/russia/sochi/mid8431452/hotel_dva_tisa/,22300.0,24600.0,0,5.0,4808,2,40.0,1,0,0,sochi,1.0,1.0,5,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5875,https://ostrovok.ru/hotel/russia/sochi/mid8432485/recreation_solnechnyi_bereg/,70.0,15000.0,1,2.0,3588,0,55.0,1,2,0,sochi,0.0,1.0,5,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5876,https://ostrovok.ru/hotel/russia/sochi/mid8433033/hotel_rusalina/,780.0,2700.0,3,9.1,6000,6,30.0,1,1,0,sochi,0.0,1.0,5,48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5877,https://ostrovok.ru/hotel/russia/sochi/mid8435872/hotelestet_aparthotel/,390.0,2000.0,3,8.6,5301,66,19.0,0,1,0,sochi,0.0,1.0,5,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
5878,https://ostrovok.ru/hotel/russia/sochi/mid8436925/sokol_minihotel/,520.0,1300.0,0,8.2,3734,36,15.0,0,0,0,sochi,0.0,1.0,4,28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5880,https://ostrovok.ru/hotel/russia/sochi/mid8452935/devlife_guest_house/,690.0,22300.0,0,8.0,3199,21,32.0,1,0,0,sochi,0.0,1.0,5,36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5882,https://ostrovok.ru/hotel/russia/sochi/mid8460176/uiutnyi_prichal/,440.0,14400.0,2,8.4,3872,22,24.0,1,0,0,sochi,0.0,1.0,5,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5883,https://ostrovok.ru/hotel/russia/sochi/mid8460426/otel_tri_i/,310.0,14700.0,0,0.0,4808,0,30.0,0,0,0,sochi,0.0,1.0,5,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5885,https://ostrovok.ru/hotel/russia/sochi/mid8461499/tsentralnyi_khostel/,60.0,1100.0,0,9.2,2905,7,18.0,0,1,0,sochi,0.0,1.0,5,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
5886,https://ostrovok.ru/hotel/russia/sochi/mid8461500/zolotaya_milya_gostevoy_dom_2/,820.0,1200.0,0,8.4,3556,5,8.0,1,1,0,sochi,0.0,1.0,5,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5889,https://ostrovok.ru/hotel/russia/sochi/mid8466292/vavilon_hotel_3/,670.0,24200.0,0,3.0,2905,9,30.0,1,1,0,sochi,0.0,1.0,5,32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
5890,https://ostrovok.ru/hotel/russia/sochi/mid8467374/gostinichnyi_kompleks_viamond/,260.0,14200.0,3,7.0,4134,13,79.0,1,4,0,sochi,0.0,1.0,5,54,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
5891,https://ostrovok.ru/hotel/russia/sochi/mid8467932/liberty_fly/,120.0,24100.0,3,8.3,7494,82,99.0,0,1,0,sochi,0.0,1.0,5,40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
5892,https://ostrovok.ru/hotel/russia/sochi/mid8470935/diadia_vania/,180.0,23400.0,0,0.0,3714,0,4.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5895,https://ostrovok.ru/hotel/russia/sochi/mid8474227/hotel_chemodan/,260.0,2000.0,2,0.0,4259,0,3.0,1,0,0,sochi,0.0,1.0,5,41,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
5915,https://ostrovok.ru/hotel/russia/sochi/mid8479138/vesta_4/,90.0,47600.0,0,8.9,4808,7,12.0,1,1,0,sochi,0.0,1.0,5,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5923,https://ostrovok.ru/hotel/russia/sochi/mid8484896/apartamentyi_prosvescheniya_148/,110.0,18300.0,0,0.0,7009,0,3.0,1,1,0,sochi,0.0,1.0,4,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5938,https://ostrovok.ru/hotel/russia/sochi/mid8502868/nadezhda_guest_house_5/,720.0,1700.0,0,6.0,3206,7,10.0,1,0,0,sochi,0.0,1.0,5,21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
5945,https://ostrovok.ru/hotel/russia/sochi/mid8510445/ml_hotel/,5300.0,27000.0,0,9.1,7117,60,20.0,1,1,0,sochi,1.0,1.0,5,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5948,https://ostrovok.ru/hotel/russia/sochi/mid8511945/lazurnaya_plus_guest_house/,850.0,48600.0,2,10.0,3743,1,17.0,1,1,0,sochi,0.0,1.0,5,28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5949,https://ostrovok.ru/hotel/russia/sochi/mid8513628/oazis_hotel_3/,310.0,17300.0,1,0.0,3171,0,24.0,0,0,0,sochi,0.0,1.0,5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5954,https://ostrovok.ru/hotel/russia/sochi/mid8518198/gostevoi_dom_elitotel/,940.0,24000.0,0,8.3,2951,25,9.0,1,1,0,sochi,0.0,1.0,5,44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5960,https://ostrovok.ru/hotel/russia/sochi/mid8537075/vereshchaginskiy_guest_house/,690.0,18700.0,2,6.5,2943,17,30.0,0,0,0,sochi,0.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5962,https://ostrovok.ru/hotel/russia/sochi/mid8539161/gornaya_laguna/,380.0,2900.0,0,6.2,4000,7,24.0,1,0,0,sochi,0.0,1.0,5,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5963,https://ostrovok.ru/hotel/russia/sochi/mid8542967/hostel_sochi_5/,720.0,17600.0,0,4.0,2905,7,9.0,1,1,0,sochi,0.0,1.0,5,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5966,https://ostrovok.ru/hotel/russia/sochi/mid8543887/kilikiya/,310.0,1300.0,0,0.0,3206,0,3.0,0,0,0,sochi,0.0,1.0,5,13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
5968,https://ostrovok.ru/hotel/russia/sochi/mid8544938/sochi_sakvoyazh_apartments/,350.0,46500.0,0,10.0,7009,1,7.0,1,0,0,sochi,0.0,1.0,5,33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
5970,https://ostrovok.ru/hotel/russia/sochi/mid8545975/gostevoi_dom_nika/,1200.0,193.2,2,7.8,3872,2,35.0,0,0,0,sochi,1.0,0.0,5,21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
5971,https://ostrovok.ru/hotel/russia/sochi/mid8546967/fiesta_boom/,410.0,17700.0,0,6.0,2905,0,5.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5979,https://ostrovok.ru/hotel/russia/sochi/mid8561972/olga_13/,630.0,328.6,0,8.0,3206,0,28.0,1,3,0,sochi,0.0,0.0,5,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5984,https://ostrovok.ru/hotel/russia/sochi/mid8573816/resort_complex_burgas_/,570.0,2400.0,3,7.0,9528,271,371.0,1,5,0,sochi,0.0,1.0,5,62,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5985,https://ostrovok.ru/hotel/russia/sochi/mid8573836/sanatoriy_raduga/,1000.0,48100.0,3,7.0,5806,24,348.0,1,0,0,sochi,1.0,1.0,5,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5988,https://ostrovok.ru/hotel/russia/sochi/mid8573894/sanatoriy_oktyabrskiy/,500.0,16900.0,0,8.0,22820,103,322.0,1,7,0,sochi,0.0,1.0,5,72,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5989,https://ostrovok.ru/hotel/russia/sochi/mid8577752/gostevoj_dom_luiza_lyuks/,210.0,3300.0,0,7.0,3206,9,25.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5990,https://ostrovok.ru/hotel/russia/sochi/mid8578952/hotel_talisman_2/,1200.0,5200.0,4,8.1,7204,20,49.0,0,0,0,sochi,1.0,1.0,5,24,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
5996,https://ostrovok.ru/hotel/russia/sochi/mid8580087/delfin_hotel_2/,0.0,4900.0,0,7.1,3012,92,60.0,1,1,0,sochi,0.0,1.0,5,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
5997,https://ostrovok.ru/hotel/russia/sochi/mid8580861/pansionat_stavropol/,60.0,5700.0,2,4.0,4259,1,49.0,1,2,0,sochi,0.0,1.0,5,37,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5998,https://ostrovok.ru/hotel/russia/sochi/mid8580890/house_with_pool_na_poltavskoy/,800.0,23300.0,0,0.0,4808,0,7.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000,https://ostrovok.ru/hotel/russia/sochi/mid8582853/bridge_family_resort_3_hotel/,440.0,18400.0,3,9.0,5806,1420,256.0,1,2,0,sochi,0.0,1.0,5,31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6001,https://ostrovok.ru/hotel/russia/sochi/mid8584684/9_nebo/,120.0,19300.0,0,0.0,7009,0,3.0,0,0,0,sochi,0.0,1.0,5,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
6002,https://ostrovok.ru/hotel/russia/sochi/mid8598120/zao_sko_adlerkurort_korall/,200.0,21100.0,0,0.0,8020,0,935.0,1,4,0,sochi,0.0,1.0,5,58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6003,https://ostrovok.ru/hotel/russia/sochi/mid8599361/marash_guest_house/,770.0,23900.0,0,6.0,3206,1,15.0,0,0,0,sochi,0.0,1.0,4,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6004,https://ostrovok.ru/hotel/russia/sochi/mid8606757/asotel/,20.0,3600.0,4,9.2,7428,183,40.0,0,2,0,sochi,0.0,1.0,5,38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6006,https://ostrovok.ru/hotel/russia/sochi/mid8611178/germes/,270.0,20300.0,2,6.0,4259,2,28.0,0,0,0,sochi,0.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6008,https://ostrovok.ru/hotel/russia/sochi/mid8611656/hostel_13/,360.0,1000.0,0,0.0,2905,0,16.0,0,0,0,sochi,0.0,1.0,5,24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6019,https://ostrovok.ru/hotel/russia/sochi/mid8637913/sad_2/,640.0,4800.0,2,7.0,4259,18,20.0,0,0,0,sochi,0.0,1.0,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6022,https://ostrovok.ru/hotel/russia/sochi/mid8646988/gostevoi_dom_uiutnyi/,940.0,1400.0,0,9.1,3289,15,8.0,0,2,0,sochi,0.0,1.0,5,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6024,https://ostrovok.ru/hotel/russia/sochi/mid8656051/pansionat_primavera/,640.0,23800.0,2,7.7,2970,54,100.0,1,0,0,sochi,0.0,1.0,5,28,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6025,https://ostrovok.ru/hotel/russia/sochi/mid8659342/flamingo_2/,0.0,2400.0,3,8.0,5806,76,65.0,1,0,0,sochi,0.0,1.0,5,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6026,https://ostrovok.ru/hotel/russia/sochi/mid8659550/chernomorskaya/,0.0,3600.0,0,0.0,7117,0,5.0,1,2,0,sochi,0.0,1.0,5,55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6033,https://ostrovok.ru/hotel/russia/sochi/mid8660428/atriia/,4900.0,14000.0,0,7.7,3758,314,86.0,0,0,0,sochi,1.0,1.0,2,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6035,https://ostrovok.ru/hotel/russia/sochi/mid8660529/zvezda_4/,200.0,17500.0,0,4.5,2448,5,26.0,0,1,0,sochi,0.0,1.0,5,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6045,https://ostrovok.ru/hotel/russia/sochi/mid8660983/atlant_siti/,540.0,2700.0,0,8.8,7516,1,17.0,0,0,0,sochi,0.0,1.0,5,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6047,https://ostrovok.ru/hotel/russia/sochi/mid8661075/ambassador_guest_house_3/,1200.0,6200.0,0,7.7,3206,3,22.0,1,1,0,sochi,1.0,1.0,5,40,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6049,https://ostrovok.ru/hotel/russia/sochi/mid8661265/odisseya_sanatorium/,540.0,693.3,5,8.1,16550,42,160.0,1,3,0,sochi,0.0,0.0,5,72,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6054,https://ostrovok.ru/hotel/russia/sochi/mid8661817/laza/,190.0,24000.0,0,10.0,3714,3,14.0,0,0,0,sochi,0.0,1.0,5,23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6070,https://ostrovok.ru/hotel/russia/sochi/mid8663094/aqvalife/,370.0,19900.0,3,9.6,6375,1,150.0,1,2,0,sochi,0.0,1.0,5,28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6071,https://ostrovok.ru/hotel/russia/sochi/mid8663164/hotel_anna_21/,250.0,13100.0,0,5.1,2890,9,127.0,0,0,0,sochi,0.0,1.0,5,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6072,https://ostrovok.ru/hotel/russia/sochi/mid8663330/otel_sofiia_khosta_sochi/,530.0,5900.0,0,6.6,2671,36,28.0,1,1,1,sochi,0.0,1.0,5,45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6078,https://ostrovok.ru/hotel/russia/sochi/mid8664108/san_sochi_delina_rezort/,890.0,20400.0,3,7.8,3736,15,27.0,1,1,0,sochi,0.0,1.0,5,57,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6092,https://ostrovok.ru/hotel/russia/sochi/mid8667231/guest_house_on_telmana_39/,890.0,43700.0,0,0.0,3206,0,5.0,1,0,0,sochi,0.0,1.0,5,28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6093,https://ostrovok.ru/hotel/russia/sochi/mid8668176/u_reki_3/,1100.0,47400.0,0,10.0,4808,2,22.0,1,1,0,sochi,1.0,1.0,5,22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6094,https://ostrovok.ru/hotel/russia/sochi/mid8669069/guest_house_elif/,1300.0,18400.0,0,0.0,3206,0,13.0,1,1,0,sochi,1.0,1.0,5,18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6095,https://ostrovok.ru/hotel/russia/sochi/mid8669194/guest_house_ludmila_4/,60.0,47500.0,3,0.0,4221,0,15.0,1,0,0,sochi,0.0,1.0,5,28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6096,https://ostrovok.ru/hotel/russia/sochi/mid8670319/guest_house_agava_3/,1100.0,15500.0,3,0.0,4221,0,8.0,1,1,0,sochi,1.0,1.0,5,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6097,https://ostrovok.ru/hotel/russia/sochi/mid8670839/regaliya/,30.0,48000.0,0,8.5,3000,9,19.0,0,1,0,sochi,0.0,1.0,5,27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6099,https://ostrovok.ru/hotel/russia/sochi/mid8671610/guest_house_povezloo/,720.0,21400.0,0,0.0,3206,0,16.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6100,https://ostrovok.ru/hotel/russia/sochi/mid8673612/hostel_na_holmskoy_2/,6500.0,24200.0,0,0.0,2905,0,5.0,1,0,0,sochi,1.0,1.0,5,36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
